"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,6419.76,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,6556.016,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,6723.556,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,6871.561,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,7071.451,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,7180.23,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,7445.636,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,7633.088,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,7884.215,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,8070.189,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,8179.167,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,8361.573,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,8570.131,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,8690.261,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,8819.582,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,8875.407,,
"AUS","Australia","LFEASETT","Employment - by economic activity, Services, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,9169.807,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PER","Persons","3","Thousands",,,265.5,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PER","Persons","3","Thousands",,,268.75,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PER","Persons","3","Thousands",,,257.25,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PER","Persons","3","Thousands",,,251,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1993","1993","PER","Persons","3","Thousands",,,246.25,"B","Break"
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1994","1994","PER","Persons","3","Thousands",,,265.25,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1995","1995","PER","Persons","3","Thousands",,,277.75,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1996","1996","PER","Persons","3","Thousands",,,268.75,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1997","1997","PER","Persons","3","Thousands",,,250.25,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1998","1998","PER","Persons","3","Thousands",,,241.8,"B","Break"
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,228.625,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,216,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,212.875,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,212.4,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,210.6,"B","Break"
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,188.4,"B","Break"
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,210.5,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,216.9,"B","Break"
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,231.275,"B","Break"
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,209.725,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,211.85,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,209.375,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,200.075,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,190.975,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,187.8,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,198.925,,
"AUT","Austria","LFEAAGTT","Employment - by economic activity, Agriculture, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,187.95,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1999","1999","PER","Persons","3","Thousands",,,324.25,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2000","2000","PER","Persons","3","Thousands",,,327.675,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2001","2001","PER","Persons","3","Thousands",,,328.025,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PER","Persons","3","Thousands",,,319.775,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PER","Persons","3","Thousands",,,335.125,"B","Break"
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PER","Persons","3","Thousands",,,303.85,"B","Break"
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PER","Persons","3","Thousands",,,313.625,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PER","Persons","3","Thousands",,,323.675,"B","Break"
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PER","Persons","3","Thousands",,,329.075,"B","Break"
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PER","Persons","3","Thousands",,,367.75,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PER","Persons","3","Thousands",,,346.075,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PER","Persons","3","Thousands",,,334.525,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PER","Persons","3","Thousands",,,354.25,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PER","Persons","3","Thousands",,,368.425,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PER","Persons","3","Thousands",,,364.25,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PER","Persons","3","Thousands",,,357.425,,
"AUT","Austria","LFEACNTT","Employment - by economic activity, Construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PER","Persons","3","Thousands",,,347.85,,
"AUT","Austria","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1989","1989","PER","Persons","3","Thousands",,,1235.75,,
"AUT","Austria","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1990","1990","PER","Persons","3","Thousands",,,1255.5,,
"AUT","Austria","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1991","1991","PER","Persons","3","Thousands",,,1281.25,,
"AUT","Austria","LFEAICTT","Employment - by economic activity, Industry including construction, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","1992","1992","PER","Persons","3","Thousands",,,1259.5,,
