"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","L_CONTR_G","Contribution of labour","2006","2006","PC_PNT","Percentage points","0","Units",,,0.3328765,,
"AUT","Austria","L_CONTR_G","Contribution of labour","2007","2007","PC_PNT","Percentage points","0","Units",,,0.5805273,,
"AUT","Austria","L_CONTR_G","Contribution of labour","2008","2008","PC_PNT","Percentage points","0","Units",,,0.689467,,
"AUT","Austria","L_CONTR_G","Contribution of labour","2009","2009","PC_PNT","Percentage points","0","Units",,,-1.73755,,
"AUT","Austria","L_CONTR_G","Contribution of labour","2010","2010","PC_PNT","Percentage points","0","Units",,,0.2140265,,
"AUT","Austria","L_CONTR_G","Contribution of labour","2011","2011","PC_PNT","Percentage points","0","Units",,,0.9135955,,
"AUT","Austria","L_CONTR_G","Contribution of labour","2012","2012","PC_PNT","Percentage points","0","Units",,,-0.05314234,,
"AUT","Austria","L_CONTR_G","Contribution of labour","2013","2013","PC_PNT","Percentage points","0","Units",,,-0.2279143,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","1996","1996","PC_PNT","Percentage points","0","Units",,,0.5233853,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","1997","1997","PC_PNT","Percentage points","0","Units",,,0.528652,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","1998","1998","PC_PNT","Percentage points","0","Units",,,0.6246369,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","1999","1999","PC_PNT","Percentage points","0","Units",,,0.6664986,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2000","2000","PC_PNT","Percentage points","0","Units",,,0.7408375,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2001","2001","PC_PNT","Percentage points","0","Units",,,0.7315063,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2002","2002","PC_PNT","Percentage points","0","Units",,,0.6358393,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2003","2003","PC_PNT","Percentage points","0","Units",,,0.6020457,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2004","2004","PC_PNT","Percentage points","0","Units",,,0.51011,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2005","2005","PC_PNT","Percentage points","0","Units",,,0.4160307,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2006","2006","PC_PNT","Percentage points","0","Units",,,0.4083152,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2007","2007","PC_PNT","Percentage points","0","Units",,,0.4425254,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2008","2008","PC_PNT","Percentage points","0","Units",,,0.4422257,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2009","2009","PC_PNT","Percentage points","0","Units",,,0.3225428,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2010","2010","PC_PNT","Percentage points","0","Units",,,0.288793,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2011","2011","PC_PNT","Percentage points","0","Units",,,0.4274303,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2012","2012","PC_PNT","Percentage points","0","Units",,,0.3874123,,
"AUT","Austria","K_CONTR_G","Contribution of produced capital","2013","2013","PC_PNT","Percentage points","0","Units",,,0.3238703,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","1996","1996","PC_PNT","Percentage points","0","Units",,,-0.00116855,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","1997","1997","PC_PNT","Percentage points","0","Units",,,-0.002023468,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","1998","1998","PC_PNT","Percentage points","0","Units",,,0.003111465,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","1999","1999","PC_PNT","Percentage points","0","Units",,,0.006836628,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2000","2000","PC_PNT","Percentage points","0","Units",,,0.0006263368,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2001","2001","PC_PNT","Percentage points","0","Units",,,-0.003360038,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2002","2002","PC_PNT","Percentage points","0","Units",,,0.006012127,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2003","2003","PC_PNT","Percentage points","0","Units",,,0.008176528,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2004","2004","PC_PNT","Percentage points","0","Units",,,-0.001721717,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2005","2005","PC_PNT","Percentage points","0","Units",,,-0.02225245,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2006","2006","PC_PNT","Percentage points","0","Units",,,0.01176745,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2007","2007","PC_PNT","Percentage points","0","Units",,,0.002133108,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2008","2008","PC_PNT","Percentage points","0","Units",,,-0.01483931,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2009","2009","PC_PNT","Percentage points","0","Units",,,0.01038843,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2010","2010","PC_PNT","Percentage points","0","Units",,,0.00006765333,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2011","2011","PC_PNT","Percentage points","0","Units",,,-0.002541219,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2012","2012","PC_PNT","Percentage points","0","Units",,,0.003124861,,
"AUT","Austria","NK_CONTR_ALL_G","Contribution of natural capital","2013","2013","PC_PNT","Percentage points","0","Units",,,-0.008768748,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","1996","1996","PC_PNT","Percentage points","0","Units",,,1.258762,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","1997","1997","PC_PNT","Percentage points","0","Units",,,1.803246,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","1998","1998","PC_PNT","Percentage points","0","Units",,,3.530867,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","1999","1999","PC_PNT","Percentage points","0","Units",,,2.661463,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2000","2000","PC_PNT","Percentage points","0","Units",,,2.256607,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2001","2001","PC_PNT","Percentage points","0","Units",,,0.7766359,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2002","2002","PC_PNT","Percentage points","0","Units",,,1.209074,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2003","2003","PC_PNT","Percentage points","0","Units",,,0.08267962,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2004","2004","PC_PNT","Percentage points","0","Units",,,2.542837,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2005","2005","PC_PNT","Percentage points","0","Units",,,1.827735,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2006","2006","PC_PNT","Percentage points","0","Units",,,2.53172,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2007","2007","PC_PNT","Percentage points","0","Units",,,3.124264,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2008","2008","PC_PNT","Percentage points","0","Units",,,0.8865969,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-1.383272,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2010","2010","PC_PNT","Percentage points","0","Units",,,0.9783977,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2011","2011","PC_PNT","Percentage points","0","Units",,,2.128274,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2012","2012","PC_PNT","Percentage points","0","Units",,,0.3818584,,
"AUT","Austria","EAMFP_G","Environmentally adjusted multifactor productivity growth","2013","2013","PC_PNT","Percentage points","0","Units",,,0.1740605,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","1991","1991","PC_PNT","Percentage points","0","Units",,,1.84105,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","1992","1992","PC_PNT","Percentage points","0","Units",,,1.757375,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","1993","1993","PC_PNT","Percentage points","0","Units",,,-0.8261607,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","1994","1994","PC_PNT","Percentage points","0","Units",,,2.956697,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","1995","1995","PC_PNT","Percentage points","0","Units",,,2.303843,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","1996","1996","PC_PNT","Percentage points","0","Units",,,1.524924,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","1997","1997","PC_PNT","Percentage points","0","Units",,,4.155352,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","1998","1998","PC_PNT","Percentage points","0","Units",,,1.690675,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","1999","1999","PC_PNT","Percentage points","0","Units",,,4.154592,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2000","2000","PC_PNT","Percentage points","0","Units",,,3.831681,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2001","2001","PC_PNT","Percentage points","0","Units",,,1.286812,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2002","2002","PC_PNT","Percentage points","0","Units",,,2.18347,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2003","2003","PC_PNT","Percentage points","0","Units",,,1.210978,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2004","2004","PC_PNT","Percentage points","0","Units",,,3.871158,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2005","2005","PC_PNT","Percentage points","0","Units",,,2.573272,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2006","2006","PC_PNT","Percentage points","0","Units",,,3.092012,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2007","2007","PC_PNT","Percentage points","0","Units",,,3.856301,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2008","2008","PC_PNT","Percentage points","0","Units",,,1.144377,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-1.338899,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2010","2010","PC_PNT","Percentage points","0","Units",,,1.988165,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2011","2011","PC_PNT","Percentage points","0","Units",,,3.117479,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2012","2012","PC_PNT","Percentage points","0","Units",,,0.599902,,
"BEL","Belgium","PA_GDP_G","Pollution-adjusted GDP growth","2013","2013","PC_PNT","Percentage points","0","Units",,,0.7064658,,
"BEL","Belgium","GDP_G","GDP growth","1991","1991","PC_PNT","Percentage points","0","Units",,,1.833079,,
"BEL","Belgium","GDP_G","GDP growth","1992","1992","PC_PNT","Percentage points","0","Units",,,1.530649,,
"BEL","Belgium","GDP_G","GDP growth","1993","1993","PC_PNT","Percentage points","0","Units",,,-0.9618727,,
"BEL","Belgium","GDP_G","GDP growth","1994","1994","PC_PNT","Percentage points","0","Units",,,3.226976,,
"BEL","Belgium","GDP_G","GDP growth","1995","1995","PC_PNT","Percentage points","0","Units",,,2.384758,,
"BEL","Belgium","GDP_G","GDP growth","1996","1996","PC_PNT","Percentage points","0","Units",,,1.544693,,
"BEL","Belgium","GDP_G","GDP growth","1997","1997","PC_PNT","Percentage points","0","Units",,,3.628307,,
"BEL","Belgium","GDP_G","GDP growth","1998","1998","PC_PNT","Percentage points","0","Units",,,1.956268,,
"BEL","Belgium","GDP_G","GDP growth","1999","1999","PC_PNT","Percentage points","0","Units",,,3.659936,,
"BEL","Belgium","GDP_G","GDP growth","2000","2000","PC_PNT","Percentage points","0","Units",,,3.599442,,
"BEL","Belgium","GDP_G","GDP growth","2001","2001","PC_PNT","Percentage points","0","Units",,,0.8642265,,
"BEL","Belgium","GDP_G","GDP growth","2002","2002","PC_PNT","Percentage points","0","Units",,,1.785691,,
"BEL","Belgium","GDP_G","GDP growth","2003","2003","PC_PNT","Percentage points","0","Units",,,0.8218545,,
"BEL","Belgium","GDP_G","GDP growth","2004","2004","PC_PNT","Percentage points","0","Units",,,3.651564,,
"BEL","Belgium","GDP_G","GDP growth","2005","2005","PC_PNT","Percentage points","0","Units",,,2.106941,,
"BEL","Belgium","GDP_G","GDP growth","2006","2006","PC_PNT","Percentage points","0","Units",,,2.830293,,
"BEL","Belgium","GDP_G","GDP growth","2007","2007","PC_PNT","Percentage points","0","Units",,,3.280886,,
"BEL","Belgium","GDP_G","GDP growth","2008","2008","PC_PNT","Percentage points","0","Units",,,0.9273286,,
"BEL","Belgium","GDP_G","GDP growth","2009","2009","PC_PNT","Percentage points","0","Units",,,-2.302443,,
"BEL","Belgium","GDP_G","GDP growth","2010","2010","PC_PNT","Percentage points","0","Units",,,2.605375,,
"BEL","Belgium","GDP_G","GDP growth","2011","2011","PC_PNT","Percentage points","0","Units",,,1.854156,,
"BEL","Belgium","GDP_G","GDP growth","2012","2012","PC_PNT","Percentage points","0","Units",,,0.1335366,,
"BEL","Belgium","GDP_G","GDP growth","2013","2013","PC_PNT","Percentage points","0","Units",,,0.4527757,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","1991","1991","PC_PNT","Percentage points","0","Units",,,0.007970642,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","1992","1992","PC_PNT","Percentage points","0","Units",,,0.2267264,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","1993","1993","PC_PNT","Percentage points","0","Units",,,0.135712,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","1994","1994","PC_PNT","Percentage points","0","Units",,,-0.2702796,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","1995","1995","PC_PNT","Percentage points","0","Units",,,-0.08091557,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","1996","1996","PC_PNT","Percentage points","0","Units",,,-0.01976852,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","1997","1997","PC_PNT","Percentage points","0","Units",,,0.5270446,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","1998","1998","PC_PNT","Percentage points","0","Units",,,-0.2655927,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","1999","1999","PC_PNT","Percentage points","0","Units",,,0.4946556,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2000","2000","PC_PNT","Percentage points","0","Units",,,0.2322394,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2001","2001","PC_PNT","Percentage points","0","Units",,,0.4225859,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2002","2002","PC_PNT","Percentage points","0","Units",,,0.3977785,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2003","2003","PC_PNT","Percentage points","0","Units",,,0.3891233,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2004","2004","PC_PNT","Percentage points","0","Units",,,0.2195943,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2005","2005","PC_PNT","Percentage points","0","Units",,,0.4663312,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2006","2006","PC_PNT","Percentage points","0","Units",,,0.2617187,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2007","2007","PC_PNT","Percentage points","0","Units",,,0.5754148,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2008","2008","PC_PNT","Percentage points","0","Units",,,0.2170483,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2009","2009","PC_PNT","Percentage points","0","Units",,,0.9635435,,
"BEL","Belgium","P_ADJ_ALL_G","Adjustment for pollution abatement","2010","2010","PC_PNT","Percentage points","0","Units",,,-0.6172093,,
